,x,y,z,t,HCP0.5,PRP0.6,HCP1.0,PRP1.1,HCP2.0,PRP2.1,HCP0.5_inph,PRP0.6_inph,HCP1.0_inph,PRP1.1_inph,HCP2.0_inph,PRP2.1_inph,x,y,pos
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.035,183306.226,0.119534167244665
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.036,183306.226,0.12003222627485109
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.036,183306.225,0.1205302853050372
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.036,183306.225,0.12102834433522329
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.036,183306.224,0.1215264033654094
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.037,183306.224,0.12202446239559551
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.037,183306.223,0.12252252142578161
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.037,183306.223,0.12302058045596773
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.037,183306.223,0.12351863948615383
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.038,183306.222,0.12401669851633992
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.038,183306.222,0.12451475754652604
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.038,183306.221,0.12501281657671212
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.038,183306.221,0.12551087560689822
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.039,183306.221,0.12600893463708435
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.039,183306.22,0.12650699366727045
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.039,183306.22,0.12700505269745657
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.04,183306.219,0.12750311172764264
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.04,183306.219,0.12800117075782874
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.04,183306.218,0.12849922978801487
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.04,183306.218,0.12899728881820097
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.041,183306.218,0.1294953478483871
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.041,183306.217,0.12999340687857316
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.041,183306.217,0.13049146590875926
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.041,183306.216,0.1309895249389454
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.042,183306.216,0.1314875839691315
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.042,183306.215,0.1319856429993176
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.042,183306.215,0.13248370202950369
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.042,183306.215,0.13298176105968978
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.043,183306.214,0.1334798200898759
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.043,183306.214,0.133977879120062
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.043,183306.213,0.1344759381502481
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.044,183306.213,0.1349739971804342
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.044,183306.213,0.1354720562106203
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.044,183306.212,0.13597011524080643
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.044,183306.212,0.13646817427099253
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.045,183306.211,0.13696623330117863
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.045,183306.211,0.13746429233136473
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.045,183306.21,0.13796235136155086
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.045,183306.21,0.13846041039173695
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.046,183306.21,0.13895846942192305
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.046,183306.209,0.13945652845210915
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.046,183306.209,0.13995458748229525
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.046,183306.208,0.14045264651248138
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.047,183306.208,0.14095070554266748
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.047,183306.208,0.14144876457285355
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.047,183306.207,0.14194682360303967
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.048,183306.207,0.14244488263322577
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.048,183306.206,0.1429429416634119
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.048,183306.206,0.143441000693598
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.048,183306.205,0.14393905972378407
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.049,183306.205,0.1444371187539702
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.049,183306.205,0.1449351777841563
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.049,183306.204,0.14543323681434242
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.049,183306.204,0.14593129584452852
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.05,183306.203,0.1464293548747146
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.05,183306.203,0.14692741390490072
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.05,183306.202,0.14742547293508682
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.05,183306.202,0.14792353196527294
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.051,183306.202,0.148421590995459
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.051,183306.201,0.1489196500256451
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.051,183306.201,0.14941770905583124
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.052,183306.2,0.14991576808601734
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.052,183306.2,0.15041382711620346
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.052,183306.2,0.15091188614638953
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.052,183306.199,0.15140994517657566
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.053,183306.199,0.15190800420676176
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.053,183306.198,0.15240606323694786
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.053,183306.198,0.15290412226713399
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.053,183306.197,0.15340218129732006
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.054,183306.197,0.15390024032750618
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.054,183306.197,0.15439829935769228
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.054,183306.196,0.15489635838787838
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.055,183306.196,0.15539441741806448
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.055,183306.195,0.15589247644825058
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.055,183306.195,0.1563905354784367
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.055,183306.194,0.1568885945086228
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.056,183306.194,0.1573866535388089
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.056,183306.194,0.157884712568995
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.056,183306.193,0.1583827715991811
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.056,183306.193,0.15888083062936723
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.057,183306.192,0.15937888965955332
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.057,183306.192,0.15987694868973942
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.057,183306.192,0.16037500771992552
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.057,183306.191,0.16087306675011162
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.058,183306.191,0.16137112578029775
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.058,183306.19,0.16186918481048385
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.058,183306.19,0.16236724384066992
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.059,183306.189,0.16286530287085604
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.059,183306.189,0.16336336190104214
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.059,183306.189,0.16386142093122827
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.059,183306.188,0.16435947996141437
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.06,183306.188,0.16485753899160044
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.06,183306.187,0.16535559802178657
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.06,183306.187,0.16585365705197266
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.06,183306.187,0.1663517160821588
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.061,183306.186,0.1668497751123449
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.061,183306.186,0.16734783414253096
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.061,183306.185,0.1678458931727171
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.061,183306.185,0.16834395220290319
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.062,183306.184,0.1688420112330893
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.062,183306.184,0.1693400702632754
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.062,183306.184,0.1698381292934615
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.063,183306.183,0.1703361883236476
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.063,183306.183,0.1708342473538337
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.063,183306.182,0.17133230638401983
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.063,183306.182,0.1718303654142059
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.064,183306.181,0.17232842444439203
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.064,183306.181,0.17282648347457813
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.064,183306.181,0.17332454250476423
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.064,183306.18,0.17382260153495036
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.065,183306.18,0.17432066056513643
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.065,183306.179,0.17481871959532255
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.065,183306.179,0.17531677862550865
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.065,183306.179,0.17581483765569475
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.066,183306.178,0.17631289668588088
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.066,183306.178,0.17681095571606695
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.066,183306.177,0.17730901474625307
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.067,183306.177,0.17780707377643917
8177,107763.971,183306.327,27.6337591,34539.53,0.00254585,0.001404028,0.000822536,0.000569049,0.000216854,0.000190861,1.459501016,0.274244893,2.803798358,0.050725831,3.197980977,-4.446534053,107764.067,183306.176,0.17830513280662527
