,x,y,z,t,HCP0.5,PRP0.6,HCP1.0,PRP1.1,HCP2.0,PRP2.1,HCP0.5_inph,PRP0.6_inph,HCP1.0_inph,PRP1.1_inph,HCP2.0_inph,PRP2.1_inph
4333,107775.215,183261.302,27.9,33639.73,0.009234662,0.005796983,0.002154369,0.002116573,0.000308437,0.000562095,1.543895954,0.27638908,3.232426605,0.198206819,6.09345897,-4.44988793
4334,107774.918,183261.736,27.88,33639.93,0.009331146,0.005815004,0.002181612,0.002150654,0.000308437,0.000559171,1.573895954,0.25638908,3.302426605,0.138206819,6.09345897,-3.84988793
4335,107774.603,183262.181,27.86,33640.11,0.009331146,0.005805993,0.002203021,0.002148524,0.000304685,0.000559171,1.573895954,0.26638908,3.182426605,0.128206819,6.08345897,-3.22988793
4336,107774.286,183262.612,27.8355297,33640.31,0.009331146,0.00587808,0.002181612,0.002142134,0.000301141,0.000552843,1.553895954,0.27638908,3.032426605,0.198206819,5.96345897,-2.998251863
4337,107773.964,183263.027,27.8097037,33640.51,0.009311842,0.005968064,0.002125223,0.002123133,0.000298831,0.000546507,1.543895954,0.276427155,3.052426605,0.208206819,5.573517213,-3.197156205
4338,107773.604,183263.484,27.7837977,33640.71,0.009215361,0.005968064,0.002088269,0.002103963,0.00029007,0.000541633,1.543895954,0.256427155,3.082426605,0.188206819,4.983517213,-3.877156205
4339,107773.276,183263.907,27.7626117,33640.91,0.009109251,0.005968064,0.002033822,0.002101833,0.000282982,0.000531886,1.543895954,0.246427155,3.102426605,0.218206819,5.253517213,-4.407156205
4340,107772.951,183264.347,27.7509457,33641.11,0.009012804,0.006094217,0.001944403,0.002080533,0.000277979,0.000522138,1.543895954,0.246427155,3.172426605,0.198206819,5.273517213,-4.537156205
4341,107772.674,183264.743,27.75,33641.31,0.00885852,0.006229382,0.001856968,0.002035802,0.000277979,0.000511415,1.553895954,0.256427155,3.192426605,0.158206819,5.273517213,-4.477156205
4342,107772.35,183265.224,27.75,33641.51,0.008665721,0.006283448,0.001792878,0.002003852,0.000274852,0.000497769,1.563895954,0.276427155,3.172426605,0.168206819,5.263517213,-4.197156205
4343,107772.073,183265.644,27.75,33641.71,0.008521164,0.006202349,0.001767638,0.001971903,0.00027381,0.00048461,1.573895954,0.296427155,3.132426605,0.198206819,5.293517213,-4.127156205
4344,107771.798,183266.065,27.75,33641.91,0.008386278,0.005986085,0.001761814,0.001933563,0.000278396,0.000476811,1.563895954,0.276427155,3.012426605,0.158206819,5.263517213,-4.357156205
4345,107771.456,183266.593,27.75,33642.13,0.008126233,0.005742792,0.001752108,0.001863274,0.000288194,0.000473887,1.533895954,0.276427155,2.852426605,0.118206819,5.033517213,-3.967156205
4346,107771.193,183267.002,27.7477131,33642.33,0.007827813,0.005553565,0.00175599,0.001769557,0.000288194,0.000475349,1.503895954,0.296427155,2.732426605,0.138206819,5.033517213,-3.817156205
4347,107770.894,183267.473,27.7337591,33642.53,0.007616126,0.005292255,0.001796761,0.00169501,0.000299034,0.000472912,1.483895954,0.296427155,2.732426605,0.168206819,4.943517213,-3.817156205
4348,107770.627,183267.897,27.7112451,33642.73,0.007491078,0.004985896,0.001839486,0.001635373,0.000306122,0.000458779,1.483895954,0.276427155,2.792426605,0.168206819,4.883517213,-3.627156205
4349,107770.332,183268.365,27.6849711,33642.93,0.007433373,0.004760635,0.001847256,0.001592775,0.000300702,0.000443183,1.493895954,0.266427155,2.762426605,0.108206819,4.593517213,-3.677156205
4350,107770.047,183268.809,27.6597371,33643.12,0.00744299,0.004751624,0.001792878,0.001584256,0.000300702,0.000430024,1.493895954,0.256427155,2.732426605,0.108206819,4.593517213,-3.937156205
4351,107769.741,183269.274,27.6379231,33643.32,0.007491078,0.005021938,0.001684183,0.001628983,0.000290487,0.000430024,1.493895954,0.256427155,2.782426605,0.178206819,4.393517213,-3.937156205
4352,107769.43,183269.737,27.6123691,33643.52,0.007587266,0.005391373,0.001587211,0.001714179,0.000276937,0.000411504,1.503895954,0.256427155,2.842426605,0.138206819,4.373517213,-3.817156205
4353,107769.148,183270.155,27.5862551,33643.72,0.007654609,0.005634662,0.001571703,0.001810025,0.000263387,0.000419302,1.513895954,0.246427155,2.802426605,0.088206819,4.253517213,-4.127156205
4354,107768.838,183270.62,27.5643811,33643.92,0.007750827,0.00572477,0.001600782,0.001859014,0.000246502,0.000431486,1.503895954,0.256427155,2.732426605,0.088206819,4.403517213,-3.937156205
4355,107768.577,183271.021,27.5515471,33644.09,0.007770072,0.005661695,0.001624051,0.001859014,0.000246502,0.000443183,1.503895954,0.266427155,2.722426605,0.108206819,4.403517213,-3.627156205
4356,107768.275,183271.499,27.55,33644.29,0.00766423,0.005499501,0.00162793,0.001829195,0.000246502,0.000443183,1.493895954,0.266427155,2.692426605,0.118206819,4.553517213,-3.627156205
4357,107767.978,183271.982,27.55,33644.49,0.007548789,0.00535533,0.001616295,0.001788726,0.000248586,0.000449519,1.483895954,0.276427155,2.662426605,0.168206819,4.623517213,-3.637156205
4358,107767.679,183272.474,27.55,33644.69,0.007414139,0.005229181,0.001600782,0.001752517,0.000250671,0.000433923,1.483895954,0.276427155,2.642426605,0.168206819,4.593517213,-3.497156205
4359,107767.424,183272.894,27.55,33644.89,0.007250683,0.00505798,0.001591088,0.001707789,0.00025213,0.000433923,1.473895954,0.276427155,2.582426605,0.118206819,4.543517213,-3.497156205
4360,107767.07,183273.471,27.5460256,33645.13,0.00705845,0.004904802,0.001565887,0.001669451,0.000256508,0.000431974,1.463895954,0.276427155,2.602426605,0.108206819,4.763517213,-3.547156205
4361,107766.805,183273.902,27.5258336,33645.33,0.006866286,0.004733603,0.001565887,0.001648152,0.000259843,0.000428562,1.463895954,0.286427155,2.642426605,0.118206819,4.813517213,-3.057156205
4362,107766.504,183274.391,27.4970016,33645.53,0.006760624,0.004481314,0.001614355,0.001624723,0.000260677,0.000422714,1.473895954,0.286427155,2.662426605,0.158206819,4.943517213,-3.387156205
4363,107766.251,183274.801,27.4970016,33645.73,0.006731812,0.004201996,0.001658963,0.001575736,0.000260052,0.000417353,1.483895954,0.276427155,2.682426605,0.138206819,4.853517213,-4.307156205
4364,107765.986,183275.224,27.4691296,33645.93,0.006616545,0.003940703,0.001647328,0.001496932,0.000260676,0.000411507,1.483909135,0.256427155,2.752545146,0.08822778,4.773494819,-4.816836386
4365,107765.72,183275.64,27.4518176,33646.13,0.006328573,0.003787532,0.001571706,0.001424518,0.000263594,0.000404684,1.483909135,0.256427155,2.802545146,0.09822778,4.613494819,-5.086836386
4366,107765.407,183276.118,27.45,33646.33,0.005973647,0.003769512,0.001484512,0.001381921,0.000266096,0.000397861,1.483909135,0.286427155,2.912545146,0.09822778,4.343494819,-5.136836386
4367,107765.136,183276.523,27.45,33646.53,0.0057819,0.003769512,0.001459336,0.001375532,0.000266721,0.000392987,1.483909135,0.296427155,3.082545146,0.11822778,4.263494819,-5.066836386
4368,107764.864,183276.924,27.45,33646.73,0.005810658,0.003652383,0.001498071,0.001386181,0.000266721,0.000392987,1.503909135,0.286427155,3.152545146,0.12822778,4.263494819,-5.066836386
4369,107764.591,183277.32,27.45,33646.93,0.005868177,0.003445155,0.001548447,0.001369143,0.000264257,0.000397378,1.523909135,0.276427155,3.102545146,0.11822778,4.07594354,-4.288029348
4370,107764.36,183277.652,27.45,33647.1,0.0057819,0.00323793,0.001548447,0.001309508,0.000264257,0.000388601,1.513909135,0.266427155,3.002545146,0.09822778,4.07594354,-4.886836386
4371,107764.077,183278.055,27.4453694,33647.31,0.005580648,0.003165851,0.001548447,0.001309508,0.000264636,0.000388601,1.493909135,0.276427155,3.002545146,0.09822778,4.293494819,-4.886836386
4372,107763.007,183279.529,27.3679334,33648.03,0.005456107,0.00321991,0.001403196,0.001256264,0.000251295,0.000366183,1.493909135,0.276427155,3.132545146,0.14822778,4.303494819,-4.766836386
4373,107762.882,183279.701,27.3514014,33648.11,0.005446528,0.003300998,0.00135676,0.00129034,0.000251295,0.000366183,1.503909135,0.276427155,3.052545146,0.11822778,4.303494819,-4.766836386
4374,107762.726,183279.918,27.3514014,33648.21,0.005427372,0.003472185,0.001360629,0.001324417,0.000251295,0.000366183,1.513909135,0.266427155,3.022545146,0.14822778,4.303494819,-4.766836386
4375,107762.694,183279.961,27.3514014,33648.23,0.005417794,0.003472185,0.001360629,0.001324417,0.000251295,0.000366183,1.523909135,0.266427155,3.022545146,0.14822778,4.303494819,-4.766836386
4376,107762.647,183280.026,27.3514014,33648.26,0.005408216,0.003535254,0.001360629,0.001324417,0.000251295,0.000369594,1.513909135,0.266427155,3.022545146,0.14822778,4.303494819,-4.716836386
4377,107762.457,183280.289,27.35,33648.38,0.005475265,0.003607333,0.001383845,0.001354234,0.00024921,0.000369594,1.503909135,0.266427155,3.052545146,0.15822778,4.383494819,-4.716836386
4378,107762.14,183280.729,27.35,33648.58,0.005609393,0.003688423,0.001409002,0.001369143,0.000247959,0.000373493,1.503909135,0.266427155,3.022545146,0.11822778,4.353494819,-4.726836386
4379,107761.792,183281.216,27.35,33648.78,0.005714613,0.003750557,0.001432361,0.001390702,0.000247699,0.000379498,1.504473793,0.276535868,2.968704888,0.10897975,4.204163502,-4.774911401
4380,107761.283,183281.93,27.35,33649.13,0.005839162,0.003849324,0.001453658,0.00141413,0.000250409,0.000389732,1.5046435,0.276535868,2.948704888,0.09897975,4.184163502,-4.964911401
4381,107760.974,183282.369,27.3472,33649.33,0.005963804,0.003939425,0.00148658,0.001452467,0.000250409,0.00038827,1.4946435,0.276535868,2.948704888,0.09897975,4.184163502,-5.114911401
4382,107760.665,183282.81,27.3271282,33649.53,0.006136434,0.003939425,0.00152145,0.001486544,0.000248116,0.000382422,1.4846435,0.276535868,2.978704888,0.11897975,3.934163502,-4.984911401
4383,107760.354,183283.254,27.3271282,33649.73,0.006232366,0.003921405,0.001509826,0.001480155,0.000238106,0.00037512,1.4846435,0.276535868,2.958704888,0.13897975,3.484163502,-5.274911401
4384,107760.035,183283.71,27.25,33649.93,0.006146026,0.004020515,0.001424618,0.001456727,0.000234354,0.000366347,1.4846435,0.286535868,3.008704888,0.14897975,3.294163502,-5.804911401
4385,107759.774,183284.081,27.25,33650.12,0.005982982,0.004263789,0.001320146,0.001443948,0.000231852,0.000359524,1.4946435,0.276535868,3.028704888,0.11897975,3.284163502,-5.764911401
4386,107759.449,183284.537,27.25,33650.32,0.005858336,0.004480035,0.001258294,0.001439688,0.000228726,0.000355138,1.4946435,0.286535868,2.968704888,0.05897975,3.364163502,-5.474911401
4387,107759.164,183284.931,27.25,33650.52,0.005791232,0.004443994,0.001273753,0.001443948,0.000225807,0.000350265,1.4846435,0.306535868,2.928704888,0.06897975,3.334163502,-5.104911401
4388,107758.864,183285.345,27.25,33650.72,0.005858336,0.004263789,0.00132208,0.001433299,0.000224765,0.000347828,1.4846435,0.306535868,2.908704888,0.13897975,3.214163502,-4.564911401
4389,107758.534,183285.805,27.25,33650.92,0.005896685,0.004038536,0.001335616,0.001384313,0.000224973,0.000342955,1.4846435,0.296535868,2.848704888,0.16897975,3.314163502,-4.164911401
4390,107758.286,183286.155,27.25,33651.1,0.005666635,0.003795264,0.001289214,0.001303381,0.000225182,0.000330771,1.4846435,0.276535868,2.828704888,0.14897975,3.414163502,-3.704911401
4391,107757.988,183286.584,27.2453694,33651.29,0.005321771,0.003606055,0.001208071,0.001211801,0.000226849,0.000315664,1.4846435,0.256535868,2.788704888,0.13897975,3.354163502,-3.374911401
4392,107757.662,183287.062,27.2245174,33651.5,0.004996318,0.003461897,0.001125079,0.001133001,0.000230185,0.000304942,1.4846435,0.256535868,2.728704888,0.13897975,3.144163502,-3.574911401
4393,107757.387,183287.472,27.1955054,33651.7,0.004642382,0.003290672,0.001073017,0.001075498,0.00023352,0.000300069,1.474656599,0.246535868,2.648813305,0.138988155,2.924163502,-4.074911401
4394,107757.098,183287.902,27.1679334,33651.9,0.004355646,0.003164536,0.001065305,0.001039293,0.000237064,0.000298607,1.464656599,0.236535868,2.568813305,0.118988155,2.914163502,-4.034911401
4395,107756.794,183288.357,27.1514014,33652.11,0.004260114,0.0030384,0.001098082,0.001013737,0.000242276,0.000301531,1.464656599,0.236535868,2.538813305,0.048988155,2.904163502,-4.444911401
4396,107756.487,183288.813,27.15,33652.31,0.004116845,0.002804149,0.001138606,0.000967071,0.000242276,0.000300701,1.46467989,0.236535868,2.549567175,0.069202804,2.904163502,-4.965480793
4397,107756.182,183289.27,27.15,33652.51,0.003925799,0.002587035,0.001140543,0.000905311,0.00024707,0.00029534,1.454744188,0.256718682,2.639773941,0.099284299,3.025637805,-5.624661659
4398,107755.89,183289.706,27.15,33652.71,0.003792202,0.002523969,0.001103893,0.000854199,0.000251865,0.00028267,1.464744188,0.276733487,2.759773941,0.089284299,3.145637805,-6.173840935
4399,107755.582,183290.165,27.15,33652.91,0.00377312,0.002587035,0.001044128,0.000832903,0.000248946,0.000263177,1.484744188,0.286733487,2.899773941,0.049284299,3.105637805,-6.383840935
4400,107755.302,183290.58,27.15,33653.12,0.00373496,0.002695149,0.000980547,0.000835032,0.000241233,0.000243684,1.494744188,0.296733487,2.939773941,0.029284299,3.125637805,-6.033840935
4401,107754.987,183291.039,27.1481,33653.32,0.003687264,0.002866331,0.000920855,0.00084994,0.000231223,0.000230039,1.494744188,0.306733487,2.979773941,0.039284299,3.345637805,-5.523840935
4402,107754.671,183291.496,27.1356189,33653.52,0.0037445,0.003064544,0.000870818,0.000871236,0.00022351,0.000222729,1.494744188,0.306733487,3.009773941,0.089284299,3.445637805,-5.253840935
4403,107754.368,183291.93,27.1125,33653.72,0.003801743,0.003217709,0.000836192,0.000901051,0.000218507,0.000219806,1.494744188,0.296733487,2.969773941,0.129284299,3.475637805,-5.003840935
4404,107754.095,183292.323,27.0863,33653.92,0.003801743,0.003325826,0.000826576,0.000930867,0.000214755,0.000222729,1.494744188,0.286733487,2.899773941,0.139284299,3.355637805,-4.713840935
4405,107753.796,183292.76,27.0609,33654.11,0.003925799,0.003379885,0.000847733,0.000952163,0.000213296,0.000226628,1.484744188,0.276733487,2.879773941,0.109284299,3.145637805,-4.603840935
4406,107753.482,183293.224,27.0379231,33654.31,0.004040344,0.003280777,0.000876591,0.000960682,0.000213296,0.000232476,1.484744188,0.266733487,2.859773941,0.109284299,3.145637805,-4.793840935
4407,107753.215,183293.625,27.0123691,33654.51,0.003963977,0.003109592,0.000893909,0.000947904,0.000214338,0.000241247,1.484744188,0.256733487,2.819773941,0.119284299,3.215637805,-5.113840935
4408,107752.937,183294.045,26.9862551,33654.71,0.003849453,0.003001476,0.000907381,0.000937256,0.000215797,0.000248557,1.484744188,0.256733487,2.779773941,0.109284299,3.365637805,-5.283840935
4409,107752.673,183294.445,26.9643811,33654.91,0.003897167,0.002965437,0.000924705,0.000943645,0.000217048,0.000252943,1.484744188,0.256733487,2.779773941,0.079284299,3.375637805,-5.363840935
4410,107752.423,183294.824,26.9515471,33655.1,0.003973281,0.002883172,0.000953606,0.000958726,0.000215797,0.000254405,1.474751289,0.266919368,2.790107932,0.039521542,3.307777664,-5.463840935
4411,107752.16,183295.22,26.95,33655.3,0.003963038,0.002815933,0.000976755,0.000967244,0.000213912,0.000256994,1.474766267,0.276983171,2.810903472,0.060110022,3.308575706,-5.550419773
4412,107751.895,183295.619,26.95,33655.5,0.003905717,0.002806754,0.00098641,0.000973659,0.000212829,0.000261915,1.474766267,0.277002876,2.841173148,0.100328136,3.248712776,-5.444042436
4413,107751.662,183295.97,26.95,33655.7,0.003915243,0.002869821,0.000990265,0.000990701,0.000210744,0.000265327,1.484766267,0.277009472,2.881271397,0.100340555,3.248712776,-5.064042436
4414,107751.4,183296.365,26.95,33655.9,0.004039331,0.002941898,0.000988338,0.001020517,0.00020866,0.000266789,1.494766267,0.287009472,2.851271397,0.110340555,3.148712776,-4.914042436
4415,107751.103,183296.815,26.95,33656.13,0.004153906,0.002986947,0.000986412,0.001052462,0.000206367,0.000266789,1.484766267,0.277009472,2.821271397,0.100340555,2.988712776,-5.144042436
4416,107750.854,183297.192,26.95,33656.33,0.004163455,0.003031995,0.000988338,0.001058868,0.000203865,0.000265814,1.484766267,0.267009472,2.861271397,0.080340555,2.948712776,-5.534042436
4417,107750.636,183297.525,26.9466362,33656.53,0.004153906,0.003086053,0.000971003,0.00104822,0.000201989,0.000266301,1.484766267,0.257009472,2.921271397,0.070340555,2.938712776,-5.814042436
4418,107750.401,183297.881,26.9271282,33656.73,0.004134808,0.00317615,0.000934418,0.001035442,0.000201364,0.000268251,1.484766267,0.267009472,2.931271397,0.070340555,2.868712776,-5.634042436
4419,107750.164,183298.243,26.8985002,33656.93,0.004087067,0.003230209,0.000893996,0.001024793,0.000202406,0.0002702,1.474766267,0.277009472,2.941271397,0.090340555,2.848712776,-5.414042436
4420,107749.943,183298.582,26.8703522,33657.12,0.003991601,0.003212189,0.000876677,0.001020534,0.00020324,0.000269713,1.484766267,0.287009472,2.951271397,0.120340555,2.818712776,-5.234042436
4421,107749.714,183298.936,26.8522842,33657.32,0.003934331,0.003149121,0.000880526,0.001022663,0.000202823,0.000269713,1.494766267,0.287009472,2.961271397,0.150340555,2.948712776,-5.044042436
4422,107749.489,183299.287,26.85,33657.52,0.003924787,0.003059024,0.000901694,0.001024793,0.000203031,0.000271175,1.484766267,0.277009472,2.911271397,0.140340555,3.078712776,-4.924042436
4423,107749.26,183299.655,26.85,33657.72,0.00397251,0.002977937,0.000932492,0.001020534,0.000204282,0.000271175,1.474766267,0.267009472,2.871271397,0.130340555,2.988712776,-4.834042436
4424,107749.011,183300.06,26.85,33657.92,0.004020239,0.002950908,0.000949821,0.001020534,0.000205533,0.000270687,1.474766267,0.257009472,2.771271397,0.120340555,2.898712776,-5.034042436
4425,107748.791,183300.42,26.85,33658.1,0.004087067,0.003004966,0.000965226,0.001029052,0.000205741,0.000267276,1.464766267,0.257009472,2.711271397,0.110340555,2.888712776,-5.264042436
4426,107748.548,183300.815,26.85,33658.3,0.004163353,0.003067693,0.000967155,0.001037508,0.000205477,0.000264427,1.464765808,0.257034921,2.741294671,0.100358199,2.869153211,-5.104636797
4427,107748.303,183301.198,26.8453694,33658.5,0.004134348,0.003103147,0.000945995,0.001035361,0.000205477,0.000264427,1.464761553,0.267051212,2.741444987,0.080508066,2.869153211,-5.104636797
4428,107748.034,183301.607,26.8245174,33658.7,0.004067512,0.003175225,0.000936368,0.00104388,0.000205477,0.000263453,1.444761553,0.277051212,2.791444987,0.110508066,2.979153211,-5.014636797
4429,107747.723,183302.07,26.7955054,33658.9,0.004134302,0.003247192,0.000945993,0.001063047,0.000205686,0.000265402,1.46476057,0.267055377,2.851447439,0.160532957,3.109186431,-5.014636797
4430,107747.361,183302.601,26.7514014,33659.13,0.0042107,0.003238182,0.000967176,0.001080085,0.000210064,0.00027661,1.47476057,0.257055377,2.851447439,0.130532957,3.059186431,-4.764636797
4431,107747.068,183303.031,26.75,33659.33,0.0042107,0.003175114,0.00099992,0.001090734,0.000210064,0.00027661,1.46476057,0.257055377,2.771447439,0.100532957,3.059186431,-4.764636797
4432,107746.76,183303.48,26.75,33659.53,0.004287114,0.003148085,0.001042312,0.001107771,0.000211314,0.000283433,1.45476057,0.257055377,2.661447439,0.090532957,2.959186431,-4.834636797
4433,107746.416,183303.978,26.75,33659.73,0.004439988,0.003175114,0.001065442,0.001124809,0.000211731,0.000285382,1.45476057,0.257055377,2.721447439,0.100532957,2.759186431,-4.494636797
4434,107746.089,183304.45,26.75,33659.93,0.004526005,0.003265211,0.001057731,0.001143977,0.000210897,0.000285382,1.45476057,0.257055377,2.791447439,0.160532957,2.529186431,-4.494636797
4435,107745.793,183304.879,26.7472,33660.13,0.004583361,0.003472437,0.001028822,0.001175923,0.000207354,0.000282946,1.46476057,0.247055377,2.771447439,0.160532957,2.689186431,-4.444636797
4436,107745.436,183305.392,26.7284,33660.33,0.004803294,0.003751745,0.000996068,0.001222777,0.000203601,0.000282458,1.47476057,0.237055377,2.691447439,0.110532957,2.779186431,-5.384636797
4437,107745.11,183305.859,26.7,33660.53,0.004956355,0.003904915,0.000988362,0.001265372,0.000199015,0.000284895,1.46476057,0.247055377,2.661447439,0.090532957,2.719186431,-5.734636797
4438,107744.842,183306.246,26.6716,33660.72,0.004927652,0.003967986,0.0010057,0.00128667,0.000199015,0.000286357,1.46476057,0.257055377,2.691447439,0.080532957,2.719186431,-5.664636797
4439,107744.496,183306.752,26.6528,33660.93,0.004975492,0.003949966,0.001026895,0.001276021,0.000197973,0.000288306,1.46476057,0.257055377,2.831447439,0.110532957,2.919186431,-5.204636797
4440,107744.248,183307.125,26.65,33661.11,0.004898951,0.003814815,0.001026895,0.001248334,0.000197973,0.000288306,1.49476057,0.277055377,2.881447439,0.130532957,2.919186431,-5.204636797
4441,107743.911,183307.646,26.65,33661.31,0.004707657,0.003769765,0.000997994,0.001216388,0.000200266,0.000286844,1.49476057,0.277055377,2.821447439,0.120532957,2.769186431,-4.814636797
4442,107743.647,183308.062,26.65,33661.51,0.004650285,0.003832835,0.000978731,0.001214258,0.000202767,0.000281484,1.47476057,0.257055377,2.781447439,0.100532957,2.719186431,-4.794636797
4443,107743.344,183308.545,26.65,33661.71,0.004765037,0.003805805,0.000992215,0.001224907,0.000201934,0.00027661,1.46476057,0.257055377,2.751447439,0.080532957,2.879186431,-5.094636797
4444,107743.07,183308.982,26.65,33661.91,0.004802486,0.003714264,0.001005725,0.001207545,0.000202142,0.000276143,1.464743358,0.25710595,2.7613973,0.100772104,2.809618671,-5.275335186
4445,107742.801,183309.406,26.65,33662.08,0.004714385,0.0036921,0.000992353,0.001183978,0.000202142,0.000274687,1.464710117,0.267226584,2.781180194,0.1215506,2.809618671,-5.08151406
4446,107742.485,183309.901,26.6468397,33662.28,0.004695259,0.00371913,0.000973091,0.00116907,0.000202142,0.000274687,1.464710117,0.267226584,2.831180194,0.1515506,2.829762235,-5.08151406
4447,107742.218,183310.318,26.6318137,33662.48,0.004666573,0.00374616,0.000963462,0.001156292,0.000201517,0.000270789,1.464710117,0.257226584,2.821180194,0.1715506,2.779762235,-5.04151406
4448,107741.913,183310.793,26.6087077,33662.68,0.004590086,0.00377319,0.000949982,0.001143513,0.0002011,0.00026689,1.474710117,0.257226584,2.751180194,0.1515506,2.739762235,-5.01151406
4449,107741.604,183311.271,26.5836448,33662.88,0.004551848,0.00376418,0.000936504,0.001143513,0.000200891,0.000264454,1.464710117,0.257226584,2.721180194,0.1415506,2.709762235,-4.87151406
4450,107741.26,183311.797,26.539,33663.13,0.004580526,0.00373715,0.00094228,0.001156292,0.000200057,0.000258606,1.464710117,0.247226584,2.761180194,0.1415506,2.629762235,-5.05151406
4451,107740.937,183312.286,26.519,33663.33,0.004628328,0.00374616,0.000940355,0.001154162,0.000197764,0.000254707,1.474710117,0.247226584,2.771180194,0.1015506,2.589762235,-5.05151406
4452,107740.62,183312.764,26.499,33663.53,0.004666573,0.00377319,0.000921103,0.001141383,0.000192136,0.000248372,1.474710117,0.257226584,2.771180194,0.1415506,2.659762235,-5.19151406
4453,107740.325,183313.202,26.479,33663.73,0.004580526,0.00385428,0.000882611,0.001134994,0.000189217,0.000243499,1.474710117,0.257226584,2.731180194,0.1515506,2.569762235,-5.39151406
4454,107740.046,183313.614,26.459,33663.93,0.004542289,0.003980421,0.000836441,0.001126475,0.0001888,0.000240575,1.474710117,0.257226584,2.691180194,0.0815506,2.559762235,-5.39151406
4455,107739.78,183314.0,26.459,33664.12,0.004456268,0.003962401,0.000803749,0.001107308,0.0001888,0.000243499,1.464710117,0.267226584,2.771180194,0.0615506,2.559762235,-4.77151406
4456,107739.449,183314.469,26.4163552,33664.32,0.004217419,0.0037822,0.000822978,0.001096659,0.00019422,0.000249834,1.484710117,0.277226584,2.831180194,0.1015506,2.529762235,-4.27151406
4457,107739.162,183314.868,26.4163552,33664.52,0.004160118,0.003556951,0.000896082,0.001100919,0.000196305,0.000253245,1.494710117,0.277226584,2.751180194,0.1315506,2.449762235,-4.49151406
4458,107738.859,183315.284,26.3900192,33664.72,0.004284282,0.003286656,0.000969239,0.001086011,0.000196722,0.000252271,1.484710117,0.247226584,2.631180194,0.1115506,2.419762235,-5.17151406
4459,107738.525,183315.744,26.3672032,33664.92,0.004246073,0.003097451,0.000973091,0.001051935,0.00019693,0.000249834,1.484710117,0.237226584,2.611180194,0.1115506,2.379762235,-5.71151406
4460,107738.272,183316.097,26.3527072,33665.1,0.00413142,0.003232509,0.000898009,0.001026361,0.000197973,0.000244473,1.484709483,0.25722844,2.641170421,0.091564151,2.42975111,-5.551217262
4461,107737.949,183316.555,26.35,33665.3,0.004093228,0.003547853,0.000826827,0.00103701,0.000196305,0.000235214,1.484709483,0.27722844,2.741170421,0.051564151,2.49975111,-5.041217262
4462,107737.673,183316.952,26.35,33665.5,0.004160068,0.003728052,0.000815289,0.001081733,0.000196305,0.000235214,1.474709483,0.28722844,2.821170421,0.101564151,2.49975111,-5.041217262
4463,107737.373,183317.385,26.35,33665.7,0.004312891,0.003746072,0.000849908,0.001124328,0.00019151,0.000233265,1.494709483,0.27722844,2.771170421,0.131564151,2.43975111,-4.321217262
4464,107737.058,183317.843,26.35,33665.9,0.004446661,0.003728052,0.000882614,0.001143495,0.00018609,0.000237163,1.484709483,0.25722844,2.701170421,0.131564151,2.48975111,-4.451217262
4465,107736.714,183318.347,26.35,33666.13,0.004513563,0.003746072,0.00088069,0.001156274,0.000180462,0.000236676,1.474709483,0.23722844,2.651170421,0.161564151,2.51975111,-4.751217262
4466,107736.392,183318.823,26.3472928,33666.33,0.004513563,0.003836172,0.000857602,0.001160533,0.000180462,0.000232777,1.474709483,0.24722844,2.611170421,0.131564151,2.51975111,-4.931217262
4467,107736.091,183319.273,26.3327968,33666.53,0.004475332,0.003962312,0.000813366,0.001147755,0.000178169,0.000230828,1.474709483,0.25722844,2.601170421,0.111564151,2.38975111,-4.951217262
4468,107735.793,183319.72,26.3099808,33666.73,0.00437977,0.004016373,0.000757617,0.001130717,0.000177335,0.000237651,1.474709483,0.26722844,2.641170421,0.101564151,2.35975111,-5.031217262
4469,107735.491,183320.174,26.2836448,33666.93,0.004160068,0.003890232,0.00074993,0.001120068,0.000181087,0.00024691,1.474709483,0.26722844,2.641170421,0.091564151,2.32975111,-5.251217262
4470,107735.184,183320.632,26.24,33667.13,0.004026398,0.003673992,0.000824904,0.001124328,0.00018755,0.00024691,1.464709483,0.25722844,2.651170421,0.091564151,2.32975111,-5.251217262
4471,107734.871,183321.095,26.22,33667.33,0.004121872,0.003367656,0.000942283,0.00110516,0.00018755,0.00024691,1.464709483,0.26722844,2.641170421,0.081564151,2.32975111,-5.251217262
4472,107734.554,183321.56,26.2,33667.53,0.004188717,0.003052314,0.000942283,0.00110516,0.000192948,0.000252273,1.464709483,0.27722844,2.641170421,0.081564151,2.539753542,-5.269662109
4473,107734.235,183322.029,26.18,33667.73,0.004055038,0.002953208,0.000740112,0.001065344,0.000192948,0.000252273,1.464709483,0.287233867,2.589377863,0.081325272,2.539753542,-5.269662109
4474,107733.389,183323.323,26.137,33668.29,0.003816429,0.003160431,0.000692296,0.000926262,0.0001819,0.000190388,1.464709483,0.287233867,2.711260641,0.021583919,2.319753542,-5.249662109
4475,107733.292,183323.478,26.117,33668.36,0.003711485,0.003457754,0.000648133,0.000953948,0.000176688,0.000189413,1.474709483,0.287233867,2.661260641,0.011583919,2.359753542,-4.899662109
4476,107733.173,183323.667,26.117,33668.44,0.003711485,0.003592903,0.000621261,0.000949688,0.000176688,0.000189413,1.474709483,0.277233867,2.651260641,0.071583919,2.359753542,-4.899662109
